"Name","Rank","Number of Births"
"Suzanne","873","3"
"Deborah","873","3"
"Jenny","873","3"
"Kaylah","873","3"
"Sive","873","3"
"Lauryn","873","3"
"Shakira","873","3"
"Alanah","873","3"
"Cathy","873","3"
"Magdalena","873","3"
"Donna","873","3"
"Leanna","873","3"
"Monika","873","3"
"Isabell","873","3"
"Jayne","873","3"
"Princess","873","3"
"Cristina","873","3"
"Jess","873","3"
"Kaitlin","873","3"
"Kelsie","873","3"
"Reese","873","3"
"Crystal","873","3"
"Dana","873","3"
"Denisa","873","3"
"Karla","873","3"
"Kianna","873","3"
"Kimberley","873","3"
"Lili","873","3"
"Marina","873","3"
"Pamela","873","3"
"Alise","873","3"
"Cate","873","3"
"Celina","873","3"
"Darci","873","3"
"Eilidh","873","3"
"Elana","873","3"
"Elisabeth","873","3"
"Elissa","873","3"
"Emmanuella","873","3"
"Gianna","873","3"
"Honor","873","3"
"Lile","873","3"
"Maud","873","3"
"Meaghan","873","3"
"Mikaela","873","3"
"Rionach","873","3"
"Sabina","873","3"
"Sefora","873","3"
"Tabitha","873","3"
"Tatiana","873","3"
"Viktorija","873","3"
"Alessandra","873","3"
"Ameila","873","3"
"Bethan","873","3"
"Caela","873","3"
"Charli","873","3"
"Emile","873","3"
"Estelle","873","3"
"Eunice","873","3"
"Isobella","873","3"
"Lavinia","873","3"
"Lilia","873","3"
"Lorena","873","3"
"Marianne","873","3"
"Aiza","873","3"
"Amelia-Mae","873","3"
"Anisha","873","3"
"Anna-May","873","3"
"Barbora","873","3"
"Bianka","873","3"
"Bree","873","3"
"Cheyanne","873","3"
"Cheyenne","873","3"
"Elija","873","3"
"Eliska","873","3"
"Ella May","873","3"
"Ella-May","873","3"
"Feile","873","3"
"Hafsa","873","3"
"Ieva","873","3"
"Ines","873","3"
"Ingrid","873","3"
"Kaylie","873","3"
"Kendall","873","3"
"Lacie","873","3"
"Laina","873","3"
"Lilla","873","3"
"Liwia","873","3"
"Liz","873","3"
"Luca","873","3"
"Luka","873","3"
"Lyra","873","3"
"Maira","873","3"
"Malak","873","3"
"Matilde","873","3"
"Petra","873","3"
"Peyton","873","3"
"Quin","873","3"
"Reeva","873","3"
"Rosemarie","873","3"
"Rozalia","873","3"
"Seoidin","873","3"
"Seona","873","3"
"Soraya","873","3"
"Susie","873","3"
"Syeda","873","3"
"Sylvie","873","3"
"Tina","873","3"
"Tola","873","3"
"Vivien","873","3"
"Aibhilin","873","3"
"Andra","873","3"
"Athena","873","3"
"Aukse","873","3"
"Ayra","873","3"
"Beatrix","873","3"
"Bobbie","873","3"
"Cheryl","873","3"
"Chioma","873","3"
"Cindyanna","873","3"
"Clementine","873","3"
"Constance","873","3"
"Daphne","873","3"
"Darina","873","3"
"Dolores","873","3"
"Eibhlinn","873","3"
"Estela","873","3"
"Evanne","873","3"
"Fatimah","873","3"
"Fraya","873","3"
"Halima","873","3"
"Ilinca","873","3"
"Jody","873","3"
"Joleen","873","3"
"Jules","873","3"
"June","873","3"
"Kady","873","3"
"Keelan","873","3"
"Kristen","873","3"
"Krystal","873","3"
"Leigh","873","3"
"Liepa","873","3"
"Lilly may","873","3"
"Lillyanna","873","3"
"Lilly-May","873","3"
"Lily Ann","873","3"
"Liza","873","3"
"Manha","873","3"
"Margarita","873","3"
"Marilyn","873","3"
"Maryann","873","3"
"Mary-Jane","873","3"
"Medb","873","3"
"Misha","873","3"
"Mona","873","3"
"Myia","873","3"
"Myra","873","3"
"Ola","873","3"
"Olwen","873","3"
"Peggy","873","3"
"Pheobe","873","3"
"Radha","873","3"
"Rania","873","3"
"Realta","873","3"
"Reyna","873","3"
"Rhia","873","3"
"Sana","873","3"
"Santanna","873","3"
"Seoda","873","3"
"Sintija","873","3"
"Tasnim","873","3"
"Tereza","873","3"
"Trudy","873","3"
"Vera","873","3"
"Wren","873","3"
"Zaynab","873","3"
"Zena","873","3"
"Cataleya","873","3"
"Marlie","873","3"
"Vayda","873","3"
"River","873","3"
"Aairah","873","3"
"Abbie-Mae","873","3"
"Adria","873","3"
"Afnan","873","3"
"Alejandra","873","3"
"Alianna","873","3"
"Aly","873","3"
"Areeba","873","3"
"Camellia","873","3"
"Daimhin","873","3"
"Daisie","873","3"
"Darcy-Rose","873","3"
"Eibhleann","873","3"
"Eily","873","3"
"Ellie Mai","873","3"
"Esmai","873","3"
"Essie","873","3"
"Evie-Rose","873","3"
"Finley","873","3"
"Freya-Rose","873","3"
"Hadassa","873","3"
"Haneen","873","3"
"Harli","873","3"
"Harmony","873","3"
"Harper-Rose","873","3"
"Izabell","873","3"
"Karleigh","873","3"
"Keavy","873","3"
"Kyara","873","3"
"Lailah","873","3"
"Layla-Mae","873","3"
"Lillah","873","3"
"Margarida","873","3"
"Mary-Ellen","873","3"
"Mayah","873","3"
"McKenna","873","3"
"Nola","873","3"
"Raegan","873","3"
"Ros","873","3"
"Ruby-Leigh","873","3"
"Saileog","873","3"
"Sena","873","3"
"Siya","873","3"
"Venice","873","3"
"Winter","873","3"
"Ziva","873","3"
